,link,summary,templates,related_status,related_timestep,source
372,https://drive.google.com/file/d/1jhDd9szj7n1hX4JOzRsz4zjrHLjsQ5-5/view?usp=sharing,"Risk of physical and internal damage! The drone has low battery. It’s flying at an altitude of 1m. The weather is overcast and the drone is not waterproof. [SEP]
(0:00) Risk of physical damage! There's a drone in the drone's flight path at a distance of 5m. [SEP]
(0:04) Risk of physical damage! Now the drone is in the drone's flight path at a distance of 3m. [SEP]
(0:06) Risk of physical damage! There's an industrial water tank in the drone's flight path at a distance of 3m. [SEP]
(0:07) Risk of physical damage! Now the industrial water tank is in the drone's flight path at a distance of 1m. [SEP]
(0:08) Risk of physical damage! [SEP]","The drone is facing a risk of internal damage as it's flying in gloomy weather and not waterproof.(0:04) The drone is facing the risk of physical damage. It's flying too close to drone at a distance of 3.0m, and the pilot is not experienced. (0:06) The drone is facing the risk of physical damage. It's flying too close to industrial water tank 2 at a distance of 3.0m, and the pilot is not experienced. (0:07) The drone is facing the risk of physical damage. It's flying too close to industrial water tank 2 at a distance of 1.0m, and the pilot is not experienced.(0:04) The drone is risking physical damage. It's flying too close to the moving drone at a distance of 3.0m.(0:00) The drone is facing the risk of physical damage. There is a drone in the drone's flight path at a distance of 5.0m. (0:04) The drone is facing the risk of physical damage. There is a drone in the drone's flight path at a distance of 3.0m. (0:08) The drone is facing the risk of physical damage. There is a drone in the drone's flight path at a distance of 8.0m. (0:06) The drone is facing the risk of physical damage. There is a industrial water tank 2 in the drone's flight path at a distance of 3.0m. (0:07) The drone is facing the risk of physical damage. There is a industrial water tank 2 in the drone's flight path at a distance of 1.0m.","{""waterproof drone?"": false, ""weather"": ""gloomy""}","{""time_stamp"": ""0:04"", ""name"": ""drone"", ""Distance"": 3.0} {""time_stamp"": ""0:06"", ""name"": ""industrial water tank 2"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": ""industrial water tank 2"", ""Distance"": 1.0}{""time_stamp"": ""0:04"", ""name"": ""drone"", ""Distance"": 3.0}{""time_stamp"": ""0:00"", ""name"": ""drone"", ""Distance"": 5.0} {""time_stamp"": ""0:04"", ""name"": ""drone"", ""Distance"": 3.0} {""time_stamp"": ""0:08"", ""name"": ""drone"", ""Distance"": 8.0} {""time_stamp"": ""0:06"", ""name"": ""industrial water tank 2"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": ""industrial water tank 2"", ""Distance"": 1.0}","{""waterproof drone?"": false, ""weather"": ""gloomy""}{""time_stamp"": ""0:04"", ""name"": ""drone"", ""Distance"": 3.0} {""time_stamp"": ""0:06"", ""name"": ""industrial water tank 2"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": ""industrial water tank 2"", ""Distance"": 1.0}{""time_stamp"": ""0:04"", ""name"": ""drone"", ""Distance"": 3.0}{""time_stamp"": ""0:00"", ""name"": ""drone"", ""Distance"": 5.0} {""time_stamp"": ""0:04"", ""name"": ""drone"", ""Distance"": 3.0} {""time_stamp"": ""0:08"", ""name"": ""drone"", ""Distance"": 8.0} {""time_stamp"": ""0:06"", ""name"": ""industrial water tank 2"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": ""industrial water tank 2"", ""Distance"": 1.0}"
439,https://drive.google.com/file/d/1LZOKf6YNyGV2pb_qjt64yQzwSJJ_LlKW/view?usp=sharing,"Risk of physical damage! The drone is flying 1m high with a low battery. [SEP]
(0:03) Risk of physical damage! The drone is flying toward a tree in its path 3m ahead. [SEP]
(0:04) Risk of physical damage! Now the drone is flying 1m from another tree. [SEP]",The flying drone is runing out of battery with only 20% charge.(0:03) The drone is facing the risk of physical damage. There is a tree 4 in the drone's flight path at a distance of 3.0m.,"{""Battery_level"": 20}","{""time_stamp"": ""0:03"", ""name"": ""tree 4"", ""Distance"": 3.0}","{""Battery_level"": 20}{""time_stamp"": ""0:03"", ""name"": ""tree 4"", ""Distance"": 3.0}"
23,https://drive.google.com/file/d/1P3Ng8uW8M5MIS4T9RQ7Lczne1vtjb4aD/view?usp=sharing,"Risk of physical damage! The frame is in need of repair. [SEP]
(0:00) Risk of physical damage! The drone is flying near a car which is .5m away. [SEP]",The drone is flying with a damaged frame.(0:02) The drone is risking physical damage. It's flying too close to the moving car at a distance of 0.5m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:02"", ""name"": ""car"", ""Distance"": 0.5}","{""Normal_frame"": false}{""time_stamp"": ""0:02"", ""name"": ""car"", ""Distance"": 0.5}"
400,https://drive.google.com/file/d/1zOvzhokW_IdMqYM0RM5PTxQzPOveyEgV/view?usp=sharing,"(0:03) Risk of physical damage! There's a tree in the drone's flight path at a distance of 8m. [SEP]
(0:07) Risk of physical damage! Now there's another tree in the drone's flight path at a distance of 5m. There's also another tree only 1.5m away. [SEP]",(0:03) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 8.0m. (0:07) The drone is facing the risk of physical damage. There is a tree 3 in the drone's flight path at a distance of 5.0m.,,"{""time_stamp"": ""0:03"", ""name"": ""tree 2"", ""Distance"": 8.0} {""time_stamp"": ""0:07"", ""name"": ""tree 3"", ""Distance"": 5.0}","{""time_stamp"": ""0:03"", ""name"": ""tree 2"", ""Distance"": 8.0} {""time_stamp"": ""0:07"", ""name"": ""tree 3"", ""Distance"": 5.0}"
487,https://drive.google.com/file/d/1NBBaw4k-Mcx-_1X-T2nUoRROBYN3y3e4/view?usp=sharing,"Risk of physical damage! The drone's battery is empty! It's flying 5m high in a cold environment. [SEP]
(0:04) Risk of physical damage! A tree 5m ahead is in the flight path. [SEP]
(0:05) Risk of physical damage! Now the tree is 1m from where the drone is flying. [SEP]",The flying drone is runing out of battery with only 0% charge.The drone is flying in low temperature at 8 degree with a low battery level at 0%.(0:04) The drone is risking physical damage. It's flying too close to the moving person at a distance of 3.0m.(0:04) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 5.0m.,"{""Battery_level"": 0}{""Battery_level"": 0, ""Temperature (celcius)"": 8}","{""time_stamp"": ""0:04"", ""name"": ""person"", ""Distance"": 3.0}{""time_stamp"": ""0:04"", ""name"": ""tree 2"", ""Distance"": 5.0}","{""Battery_level"": 0}{""Battery_level"": 0, ""Temperature (celcius)"": 8}{""time_stamp"": ""0:04"", ""name"": ""person"", ""Distance"": 3.0}{""time_stamp"": ""0:04"", ""name"": ""tree 2"", ""Distance"": 5.0}"
556,https://drive.google.com/file/d/1AdhLGaXRWczOqtubIrYLUU7DNQPLUplf/view?usp=sharing,"(0:09) Risk of physical damage! There's an obstruction in the drone's flight path at a distance of 5m. [SEP]
(0:13) Risk of physical damage! Now the obstruction is in the drone's flight path at a distance of 5m. [SEP]","(0:10) The drone is facing the risk of physical damage. It's flying too close to obstruction at a distance of 3.0m, and the pilot is not experienced.(0:09) The drone is facing the risk of physical damage. There is a obstruction in the drone's flight path at a distance of 5.0m. (0:13) The drone is facing the risk of physical damage. There is a obstruction in the drone's flight path at a distance of 5.0m.",,"{""time_stamp"": ""0:10"", ""name"": ""obstruction"", ""Distance"": 3.0}{""time_stamp"": ""0:09"", ""name"": ""obstruction"", ""Distance"": 5.0} {""time_stamp"": ""0:13"", ""name"": ""obstruction"", ""Distance"": 5.0}","{""time_stamp"": ""0:10"", ""name"": ""obstruction"", ""Distance"": 3.0}{""time_stamp"": ""0:09"", ""name"": ""obstruction"", ""Distance"": 5.0} {""time_stamp"": ""0:13"", ""name"": ""obstruction"", ""Distance"": 5.0}"
318,https://drive.google.com/file/d/1_xY-zrPcdY_PZrEJBcQPwvJ9hmAZpCBm/view?usp=sharing,"Risk of physical damage! The drone has an empty battery. It’s flying at an altitude of 7m. [SEP]
(0:03) Risk of physical damage! There's a sailboat in the drone's flight path at a distance of 1m. [SEP]
(0:04) Risk of physical damage! Now the sailboat is in the drone's flight path at a distance of .5m. [SEP]",The flying drone is runing out of battery with only 0.0% charge.(0:03) The drone is facing the risk of physical damage. There is a sailboat in the drone's flight path at a distance of 1.0m. (0:04) The drone is facing the risk of physical damage. There is a sailboat in the drone's flight path at a distance of 0.5m.,"{""Battery_level"": 0.0}","{""time_stamp"": ""0:03"", ""name"": ""sailboat"", ""Distance"": 1.0} {""time_stamp"": ""0:04"", ""name"": ""sailboat"", ""Distance"": 0.5}","{""Battery_level"": 0.0}{""time_stamp"": ""0:03"", ""name"": ""sailboat"", ""Distance"": 1.0} {""time_stamp"": ""0:04"", ""name"": ""sailboat"", ""Distance"": 0.5}"
201,https://drive.google.com/file/d/1-Jg-6btWqap8yXEINXbpBXdCTyeRhjNJ/view?usp=sharing,"(0:02) Risk of physical damage! The drone is flying only 2m away from water. [SEP]
(0:03) Risk of physical damage! Now the water is only 1.5m away. [SEP]","The drone is facing a risk of physical damage as it's flying over water surface at a very low altitude of 0m height.(0:02) The drone is facing the risk of physical damage. It's flying too close to water at a distance of 2.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to water at a distance of 1.5m, and the pilot is not experienced.","{""Altitude (m)"": 0, ""flying over"": ""water""}","{""time_stamp"": ""0:02"", ""name"": ""water"", ""Distance"": 2.0} {""time_stamp"": ""0:03"", ""name"": ""water"", ""Distance"": 1.5}","{""Altitude (m)"": 0, ""flying over"": ""water""}{""time_stamp"": ""0:02"", ""name"": ""water"", ""Distance"": 2.0} {""time_stamp"": ""0:03"", ""name"": ""water"", ""Distance"": 1.5}"
419,https://drive.google.com/file/d/1nppkXxQ_2CZHGmeGUebMXdCmW4kjrdIM/view?usp=sharing,"Risk of physical damage! The drone is flying with a damaged frame. [SEP]
(0:03) Risk of physical damage! There's a building in 1m in the drone's path. [SEP]","The drone is flying with a damaged frame.(0:03) The drone is facing the risk of physical damage. It's flying too close to building 1 at a distance of 1.0m, and the pilot is not experienced.","{""Normal_frame"": false}","{""time_stamp"": ""0:03"", ""name"": ""building 1"", ""Distance"": 1.0}","{""Normal_frame"": false}{""time_stamp"": ""0:03"", ""name"": ""building 1"", ""Distance"": 1.0}"
527,https://drive.google.com/file/d/1FQppPw5pyX4_fYL9ESwY4DBOqzzDvX-L/view?usp=sharing,"Risk of physical damage and lost connection! The drone is flying 1m high with a damaged frame. It's on low battery and 4778m front he remote. [SEP]
(0:02) Risk of physical damage! The drone is approaching a tree in its path in 8m. [SEP]
(0:04) Risk of physical damage! There's a wooden box 2m from the drone. [SEP]
(0:07) Risk of physical damage! Now the wooden box is only 1m away. [SEP]",The drone has only 30% battery and is 4778m away from the remote control.The drone is flying with a damaged frame.(0:02) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 8.0m.,"{""Distance_from_remote_control (m)"": 4778, ""Battery_level"": 30}{""Normal_frame"": false}","{""time_stamp"": ""0:02"", ""name"": ""tree 1"", ""Distance"": 8.0}","{""Distance_from_remote_control (m)"": 4778, ""Battery_level"": 30}{""Normal_frame"": false}{""time_stamp"": ""0:02"", ""name"": ""tree 1"", ""Distance"": 8.0}"
478,https://drive.google.com/file/d/1lCxT4fYHTEKCf57v-HpJ4C99lXI-Jvjs/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. It’s flying at an altitude of 5m. [SEP]
(0:12) Risk of physical damage! There's a tree in the drone's flight path at a distance of 3m. [SEP]",The flying drone is runing out of battery with only 20% charge.The drone is flying with a damaged frame.(0:02) The drone is facing the risk of physical damage. There is a bell-shaped statue in the drone's flight path at a distance of 10.0m. (0:12) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 3.0m.,"{""Battery_level"": 20}{""Normal_frame"": false}","{""time_stamp"": ""0:02"", ""name"": ""bell-shaped statue"", ""Distance"": 10.0} {""time_stamp"": ""0:12"", ""name"": ""tree 2"", ""Distance"": 3.0}","{""Battery_level"": 20}{""Normal_frame"": false}{""time_stamp"": ""0:02"", ""name"": ""bell-shaped statue"", ""Distance"": 10.0} {""time_stamp"": ""0:12"", ""name"": ""tree 2"", ""Distance"": 3.0}"
91,https://drive.google.com/file/d/11QdLTuVU7AOYKPB3k-H4Rx1KSSL79X56/view?usp=sharing,"(0:00) Risk of physical damage! The ground is 0m away from the drone. [SEP]
(0:01) Risk of physical damage! The drone is now flying 0.75m above the ground. [SEP]
(0:02) Risk of physical damage! The ground is now 1.5m from the drone. [SEP]
(0:03) Risk of physical damage! The drone is now flying is 2.25m from the ground. [SEP]
(0:09) Risk of physical damage! The drone is flying 1.5m from a tree. [SEP]
(0:10) Risk of physical damage! The drone continues to fly 1.5m from the tree. [SEP]
(0:11) Risk of physical damage! The tree is still only 1.5m away from the drone. [SEP]
(0:15) Risk of physical damage! The drone is still flying 1.5m from the tree. [SEP]","(0:00) The drone is facing the risk of physical damage. It's flying too close to Ground at a distance of 0.0m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.75m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.5m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 2.25m, and the pilot is not experienced. (0:04) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:09) The drone is facing the risk of physical damage. It's flying too close to Tree2 at a distance of 1.5m, and the pilot is not experienced. (0:10) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.5m, and the pilot is not experienced. (0:11) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.5m, and the pilot is not experienced. (0:15) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.5m, and the pilot is not experienced.",,"{""time_stamp"": ""0:00"", ""name"": ""Ground"", ""Distance"": 0.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 0.75} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.5} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.25} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:09"", ""name"": ""Tree2"", ""Distance"": 1.5} {""time_stamp"": ""0:10"", ""name"": NaN, ""Distance"": 1.5} {""time_stamp"": ""0:11"", ""name"": NaN, ""Distance"": 1.5} {""time_stamp"": ""0:15"", ""name"": NaN, ""Distance"": 1.5}","{""time_stamp"": ""0:00"", ""name"": ""Ground"", ""Distance"": 0.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 0.75} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.5} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.25} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:09"", ""name"": ""Tree2"", ""Distance"": 1.5} {""time_stamp"": ""0:10"", ""name"": NaN, ""Distance"": 1.5} {""time_stamp"": ""0:11"", ""name"": NaN, ""Distance"": 1.5} {""time_stamp"": ""0:15"", ""name"": NaN, ""Distance"": 1.5}"
191,https://drive.google.com/file/d/1dEHeRmDyiunqS_vkxN_Gc4X6DRjPvlXv/view?usp=sharing,"Risk of physical damage! The frame on the drone is in need of repair. [SEP]
(0:02) Risk of physical damage! The drone is flying next to water only 1m away. [SEP]","The drone is facing a risk of physical damage as it's flying over water surface at a very low altitude of 0m height.The drone is facing the risk of physical damage. It's flying in a high speed of 16m/s and low altitude of 0m.(0:02) The drone is facing the risk of physical damage. It's flying too close to water at a distance of 1.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to water at a distance of 3.0m, and the pilot is not experienced.","{""Altitude (m)"": 0, ""flying over"": ""water""}{""Altitude (m)"": 0, ""DroneSpeed (m/s)"": 16}","{""time_stamp"": ""0:02"", ""name"": ""water"", ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": ""water"", ""Distance"": 3.0}","{""Altitude (m)"": 0, ""flying over"": ""water""}{""Altitude (m)"": 0, ""DroneSpeed (m/s)"": 16}{""time_stamp"": ""0:02"", ""name"": ""water"", ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": ""water"", ""Distance"": 3.0}"
369,https://drive.google.com/file/d/1vcO_cj1nTlIO4NcOQaKFUAHrg1wcTOsW/view?usp=sharing,"Risk of physical damage! The drone is flying 2m high with an empty battery. [SEP]
(0:03) Risk of physical damage! The drone is flying close to an industrial water tank which is only 1.5m away.[SEP]
(0:06) Risk of physical damage! Now there's another industrial water tank 3m away and in the drone's path. [SEP]","The flying drone is runing out of battery with only 10% charge.(0:03) The drone is facing the risk of physical damage. It's flying too close to industrial water tank 1 at a distance of 1.5m, and the pilot is not experienced. (0:06) The drone is facing the risk of physical damage. It's flying too close to industrial water tank 2 at a distance of 3.0m, and the pilot is not experienced.(0:06) The drone is facing the risk of physical damage. There is a industrial water tank 2 in the drone's flight path at a distance of 3.0m.","{""Battery_level"": 10}","{""time_stamp"": ""0:03"", ""name"": ""industrial water tank 1"", ""Distance"": 1.5} {""time_stamp"": ""0:06"", ""name"": ""industrial water tank 2"", ""Distance"": 3.0}{""time_stamp"": ""0:06"", ""name"": ""industrial water tank 2"", ""Distance"": 3.0}","{""Battery_level"": 10}{""time_stamp"": ""0:03"", ""name"": ""industrial water tank 1"", ""Distance"": 1.5} {""time_stamp"": ""0:06"", ""name"": ""industrial water tank 2"", ""Distance"": 3.0}{""time_stamp"": ""0:06"", ""name"": ""industrial water tank 2"", ""Distance"": 3.0}"
