,link,summary,templates,related_status,related_timestep,source
116,https://drive.google.com/file/d/1dIsdxo1fWDwiPVVSnc63_-eH3QLcJXuY/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and empty battery. It’s flying at an altitude of 5m. [SEP]
(0:02) Risk of physical damage! There's a tree in the drone's flight path at a distance of 5m. [SEP]
(0:06) Risk of physical damage! There's a pillar only 1m away. [SEP]
(0:07) Risk of physical damage! Now there's a fence in the drone's flight path at a distance of 2m. [SEP]",The flying drone is runing out of battery with only 10% charge.The drone is flying with a damaged frame.(0:02) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 5.0m. (0:03) The drone is facing the risk of physical damage. There is a building in the drone's flight path at a distance of 10.0m. (0:07) The drone is facing the risk of physical damage. There is a fence in the drone's flight path at a distance of 2.0m.,"{""Battery_level"": 10}{""Normal_frame"": false}","{""time_stamp"": ""0:02"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:03"", ""name"": ""building"", ""Distance"": 10.0} {""time_stamp"": ""0:07"", ""name"": ""fence"", ""Distance"": 2.0}","{""Battery_level"": 10}{""Normal_frame"": false}{""time_stamp"": ""0:02"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:03"", ""name"": ""building"", ""Distance"": 10.0} {""time_stamp"": ""0:07"", ""name"": ""fence"", ""Distance"": 2.0}"
77,https://drive.google.com/file/d/1NJa0UXyAzU-hDqRt6PzRaFzVRDwekih-/view?usp=sharing,"(0:02) Risk of physical damage! The drone is flying toward a tree in its path which is 5m away. [SEP]
(0:04) Risk of physical damage! Now there's a pavilion in 7m that's in the drone's path. [SEP]
(0:05) Risk of physical damage! The drone is now flying 1m from the pavilion that was in its path. [SEP]",(0:02) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 5.0m. (0:04) The drone is facing the risk of physical damage. There is a pavilion in the drone's flight path at a distance of 7.0m.,,"{""time_stamp"": ""0:02"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:04"", ""name"": ""pavilion"", ""Distance"": 7.0}","{""time_stamp"": ""0:02"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:04"", ""name"": ""pavilion"", ""Distance"": 7.0}"
120,https://drive.google.com/file/d/1socE2XB6ZgxLvSftaIlRuyb_qcIlqvK4/view?usp=sharing,"Risk of physical damage! The drone has an empty battery. It’s flying at an altitude of 5m. [SEP]
(0:00) Risk of physical damage! There's a tree only 1m away. [SEP]",The flying drone is runing out of battery with only 0% charge.,"{""Battery_level"": 0}",,"{""Battery_level"": 0}"
63,https://drive.google.com/file/d/1Uu5n0pNgcjNIbBCFc25MidVnH63-q50u/view?usp=sharing,"Risk of physical damage and lost connection! The battery is low and the frame is damaged. The drone is nearly out of range and 4805m from the remote at a 20m altitude. [SEP]
(0:00) Risk of physical damage! The drone is flying 1.5m from a building. [SEP]","The drone has only 30% battery and is 4805m away from the remote control.The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. It's flying too close to building 1 at a distance of 1.5m, and the pilot is not experienced.","{""Distance_from_remote_control (m)"": 4805, ""Battery_level"": 30}{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""building 1"", ""Distance"": 1.5}","{""Distance_from_remote_control (m)"": 4805, ""Battery_level"": 30}{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""building 1"", ""Distance"": 1.5}"
113,https://drive.google.com/file/d/1dRPdkGssRghqYWwxv5sxOVzlq5jEobfF/view?usp=sharing,"Risk of physical damage! The drone's frame is in need of repair. [SEP]
(0:00) Risk of physical damage! There's a tree 8m ahead in the flight path. [SEP]
(0:03) Risk of physical damage! There's another tree 2m from where the drone is flying. [SEP]",The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 8.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 8.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 8.0}"
21,https://drive.google.com/file/d/1lCj6FXMJniWV_-ZQXq9UYMt3FBIlHOsu/view?usp=sharing,"Risk of physical damage! The drone is flying upside down, with an empty battery, at an altitude of 5m.[SEP]
(0:00) Risk of physical damage! The drone is flying next to a ruin 1m away. [SEP]
(0:03) Risk of physical damage! Now the ruin is in the flight path and 5m from the drone. [SEP]
(0:04) Risk of physical damage! The ruin isn't in the flight path anymore but it's .5m away. [SEP]","The flying drone is runing out of battery with only 0% charge.The drone is risking physical damage for it's flying upsidedown and the pilot is not experienced.(0:00) The drone is facing the risk of physical damage. It's flying too close to ruin at a distance of 1.0m, and the pilot is not experienced. (0:04) The drone is facing the risk of physical damage. It's flying too close to ruin at a distance of 0.5m, and the pilot is not experienced.(0:03) The drone is facing the risk of physical damage. There is a ruin in the drone's flight path at a distance of 5.0m.","{""Battery_level"": 0}{""upside_down"": true}","{""time_stamp"": ""0:00"", ""name"": ""ruin"", ""Distance"": 1.0} {""time_stamp"": ""0:04"", ""name"": ""ruin"", ""Distance"": 0.5}{""time_stamp"": ""0:03"", ""name"": ""ruin"", ""Distance"": 5.0}","{""Battery_level"": 0}{""upside_down"": true}{""time_stamp"": ""0:00"", ""name"": ""ruin"", ""Distance"": 1.0} {""time_stamp"": ""0:04"", ""name"": ""ruin"", ""Distance"": 0.5}{""time_stamp"": ""0:03"", ""name"": ""ruin"", ""Distance"": 5.0}"
160,https://drive.google.com/file/d/1jXB5Mpg9ExvyCss-4ZuQl1RyAu8aV4mF/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame. [SEP]
(0:00) Risk of physical damage! There's a fence in the drone's flight path at a distance of 3m. [SEP]
(0:06) Risk of physical damage! There are 2 trees in the drone's flight path at a distance of 5m. [SEP]",The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a fence in the drone's flight path at a distance of 3.0m. (0:06) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 5.0m. (0:06) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 5.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""fence"", ""Distance"": 3.0} {""time_stamp"": ""0:06"", ""name"": ""tree 1"", ""Distance"": 5.0} {""time_stamp"": ""0:06"", ""name"": ""tree 2"", ""Distance"": 5.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""fence"", ""Distance"": 3.0} {""time_stamp"": ""0:06"", ""name"": ""tree 1"", ""Distance"": 5.0} {""time_stamp"": ""0:06"", ""name"": ""tree 2"", ""Distance"": 5.0}"
56,https://drive.google.com/file/d/1vRGeRNsAWp4JGrFiNaCIScszrrmsBPNF/view?usp=sharing,Risk of physical damage! The drone has a damaged frame. [SEP],"The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. It's flying too close to staute at a distance of 3.0m, and the pilot is not experienced.","{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""staute"", ""Distance"": 3.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""staute"", ""Distance"": 3.0}"
170,https://drive.google.com/file/d/1xKfMATWZJsGIgP8ERdq377BlQDwclnYh/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame. [SEP]
(0:01) Risk of physical damage! There's a tree in the drone's flight path at a distance of 8m. [SEP]
(0:03) Risk of physical damage! Now the tree is in the drone's flight path at a distance of 2m. [SEP]
(0:04) Risk of physical damage! There's another tree only 2m away. [SEP]
(0:07) Risk of physical damage! Now the tree is in the drone's flight path at a distance of 2m. [SEP]",The drone is flying with a damaged frame.(0:01) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 8.0m. (0:03) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 2.0m. (0:07) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 2.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:01"", ""name"": ""tree 1"", ""Distance"": 8.0} {""time_stamp"": ""0:03"", ""name"": ""tree 1"", ""Distance"": 2.0} {""time_stamp"": ""0:07"", ""name"": ""tree 2"", ""Distance"": 2.0}","{""Normal_frame"": false}{""time_stamp"": ""0:01"", ""name"": ""tree 1"", ""Distance"": 8.0} {""time_stamp"": ""0:03"", ""name"": ""tree 1"", ""Distance"": 2.0} {""time_stamp"": ""0:07"", ""name"": ""tree 2"", ""Distance"": 2.0}"
157,https://drive.google.com/file/d/1ZlBRxq2IBGxgQyCitDPyn_AFjVJiHj4j/view?usp=sharing,"Risk of physical damage! The drone's frame is damaged and the battery is low. It's flying at a 2m altitude. [SEP]
(0:06) Risk of physical damage! The drone is approaching a tree in 8m in its path. [SEP]
(0:07) Risk of physical damage! Now the drone is flying 1.5m from the tree. [SEP]
(0:09) Risk of physical damage! There's another tree 1m from the drone. [SEP]",The drone is flying with a damaged frame.(0:06) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 8.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:06"", ""name"": ""tree 2"", ""Distance"": 8.0}","{""Normal_frame"": false}{""time_stamp"": ""0:06"", ""name"": ""tree 2"", ""Distance"": 8.0}"
149,https://drive.google.com/file/d/1VMUM285FNpOAPH7MGOC7-uHMKChh96x8/view?usp=sharing,"(0:02) Risk of physical damage! The drone is flying 1.5m from a wall. [SEP]
(0:03) Risk of physical damage! There's a ceiling 1m from the drone. [SEP]
(0:06) Risk of physical damage! The drones flying near a tree 1.5m away. [SEP]",,,,
164,https://drive.google.com/file/d/1hJVWhLRRB1dnnplKMcUan_kyIM3-MsVc/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame. [SEP]
(0:01) Risk of physical damage! There's a tree in the drone's flight path at a distance of 7m. [SEP]
(0:05) Risk of physical damage! There's a stone only 2m away. [SEP]","The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. It's flying too close to tree 1 at a distance of 3.0m, and the pilot is not experienced. (0:04) The drone is facing the risk of physical damage. It's flying too close to tree 2 at a distance of 3.0m, and the pilot is not experienced. (0:05) The drone is facing the risk of physical damage. It's flying too close to tree 2 at a distance of 3.0m, and the pilot is not experienced. (0:05) The drone is facing the risk of physical damage. It's flying too close to stone at a distance of 2.0m, and the pilot is not experienced.(0:01) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 7.0m.","{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 3.0} {""time_stamp"": ""0:04"", ""name"": ""tree 2"", ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": ""tree 2"", ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": ""stone"", ""Distance"": 2.0}{""time_stamp"": ""0:01"", ""name"": ""tree 2"", ""Distance"": 7.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 3.0} {""time_stamp"": ""0:04"", ""name"": ""tree 2"", ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": ""tree 2"", ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": ""stone"", ""Distance"": 2.0}{""time_stamp"": ""0:01"", ""name"": ""tree 2"", ""Distance"": 7.0}"
59,https://drive.google.com/file/d/1nppkXxQ_2CZHGmeGUebMXdCmW4kjrdIM/view?usp=sharing,"Risk of physical damage! The drone is flying with a damaged frame. [SEP]
(0:03) Risk of physical damage! There's a building in 1m in the drone's path. [SEP]","The drone is flying with a damaged frame.(0:03) The drone is facing the risk of physical damage. It's flying too close to building 1 at a distance of 1.0m, and the pilot is not experienced.","{""Normal_frame"": false}","{""time_stamp"": ""0:03"", ""name"": ""building 1"", ""Distance"": 1.0}","{""Normal_frame"": false}{""time_stamp"": ""0:03"", ""name"": ""building 1"", ""Distance"": 1.0}"
115,https://drive.google.com/file/d/1s6HtMEsu6NNImDJ7f_lvZsV0-hO9qJUp/view?usp=sharing,"Risk of physical damage and Lost Connection! The drone is flying 4191m from the remote with a low battery at a 3m altitude. [SEP]
(0:03) Risk of physical damage! The drone is approaching a tree in 7m in its path. [SEP]
(0:05) Risk of physical damage! Now the drone is flying 1.5m from the tree. [SEP]",The drone has only 20% battery and is 4191m away from the remote control.The flying drone is runing out of battery with only 20% charge.(0:03) The drone is facing the risk of physical damage. There is a tree 3 in the drone's flight path at a distance of 7.0m.,"{""Distance_from_remote_control (m)"": 4191, ""Battery_level"": 20}{""Battery_level"": 20}","{""time_stamp"": ""0:03"", ""name"": ""tree 3"", ""Distance"": 7.0}","{""Distance_from_remote_control (m)"": 4191, ""Battery_level"": 20}{""Battery_level"": 20}{""time_stamp"": ""0:03"", ""name"": ""tree 3"", ""Distance"": 7.0}"
60,https://drive.google.com/file/d/11abDVNVt0jnD9IUNHP0Bh8szBEKZiS3j/view?usp=sharing,"(0:01) Risk of physical damage! There's a building only 1m away. [SEP]
(0:02) Risk of physical damage! Now there's another building only 1m away. [SEP]","(0:00) The drone is facing the risk of physical damage. It's flying too close to building 1 at a distance of 3.0m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to building 1 at a distance of 1.0m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to building 2 at a distance of 1.0m, and the pilot is not experienced.",,"{""time_stamp"": ""0:00"", ""name"": ""building 1"", ""Distance"": 3.0} {""time_stamp"": ""0:01"", ""name"": ""building 1"", ""Distance"": 1.0} {""time_stamp"": ""0:02"", ""name"": ""building 2"", ""Distance"": 1.0}","{""time_stamp"": ""0:00"", ""name"": ""building 1"", ""Distance"": 3.0} {""time_stamp"": ""0:01"", ""name"": ""building 1"", ""Distance"": 1.0} {""time_stamp"": ""0:02"", ""name"": ""building 2"", ""Distance"": 1.0}"
137,https://drive.google.com/file/d/1eB0qJaTRBcrMiHbyXm6yCx2euH9g4Aek/view?usp=sharing,"(0:00) Risk of physical damage! There's a building 1m from where the drone is flying. [SEP]
(0:01) Risk of physical damage! A pillar 1m away is in the drone's path. [SEP]
(0:02) Risk of physical damage! The drone is flying 1m from some stairs. [SEP]",(0:01) The drone is facing the risk of physical damage. There is a pillar of building in the drone's flight path at a distance of 1.0m.,,"{""time_stamp"": ""0:01"", ""name"": ""pillar of building"", ""Distance"": 1.0}","{""time_stamp"": ""0:01"", ""name"": ""pillar of building"", ""Distance"": 1.0}"
187,https://drive.google.com/file/d/1BkXRmzDr5SHC9Wa1cVtnfsvjYhgjxsIW/view?usp=sharing,"(0:08) Risk of physical damage! There's a tree in 5m in the flight path. [SEP]
(0:11) Risk of physical damage! A pavilion 5m ahead is in the drone's path. [SEP]
(0:13) Risk of physical damage! Now the drone is flying 1m from the pavilion. [SEP]",(0:08) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 5.0m. (0:11) The drone is facing the risk of physical damage. There is a pavilion in the drone's flight path at a distance of 5.0m.,,"{""time_stamp"": ""0:08"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:11"", ""name"": ""pavilion"", ""Distance"": 5.0}","{""time_stamp"": ""0:08"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:11"", ""name"": ""pavilion"", ""Distance"": 5.0}"
71,https://drive.google.com/file/d/1AhEBbxeplwqk7JExAq5blmNxVnBVRtC_/view?usp=sharing,"Risk of physical damage! The drone is flying with low battery and a damaged frame at a 1m altitude. [SEP]
(0:01) Risk of physical damage! The drone is flying 1m from a tree. [SEP]
(0:02) Risk of physical damage! The yellow tape up ahead is in the flight path, .5m away. There's also a fallen tree in the path 8m ahead. [SEP]
(0:03) Risk of physical damage! Now the drone is flying 1m from the fallen tree. [SEP]
(0:08) Risk of physical damage! The drone is flying 1m from the fallen tree again. [SEP]
(0:09) Risk of physical damage! Now that fallen tree is only .5m away. [SEP]",The flying drone is runing out of battery with only 20% charge.The drone is flying with a damaged frame.The drone is flying in low temperature at 10 degree with a low battery level at 20%.(0:02) The drone is facing the risk of physical damage. There is a yellow tape in the drone's flight path at a distance of 0.5m. (0:02) The drone is facing the risk of physical damage. There is a fallen tree in the drone's flight path at a distance of 8.0m.,"{""Battery_level"": 20}{""Normal_frame"": false}{""Battery_level"": 20, ""Temperature (celcius)"": 10}","{""time_stamp"": ""0:02"", ""name"": ""yellow tape"", ""Distance"": 0.5} {""time_stamp"": ""0:02"", ""name"": ""fallen tree"", ""Distance"": 8.0}","{""Battery_level"": 20}{""Normal_frame"": false}{""Battery_level"": 20, ""Temperature (celcius)"": 10}{""time_stamp"": ""0:02"", ""name"": ""yellow tape"", ""Distance"": 0.5} {""time_stamp"": ""0:02"", ""name"": ""fallen tree"", ""Distance"": 8.0}"
106,https://drive.google.com/file/d/1XII2FDm6utleCB97MtWLlr8bHJop12rz/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. It’s flying at an altitude of 2m in a low-temperature setting. [SEP]
(0:03) Risk of physical damage! There's a tree in the drone's flight path at a distance of 3m. [SEP]
(0:10) Risk of physical damage! There's a pavilion only 2m away. [SEP]
(0:11) Risk of physical damage! There's a table only 1m away. [SEP]",The drone is flying with a damaged frame.The drone is flying in low temperature at 6 degree with a low battery level at 30%.(0:03) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 3.0m.,"{""Normal_frame"": false}{""Battery_level"": 30, ""Temperature (celcius)"": 6}","{""time_stamp"": ""0:03"", ""name"": ""tree 1"", ""Distance"": 3.0}","{""Normal_frame"": false}{""Battery_level"": 30, ""Temperature (celcius)"": 6}{""time_stamp"": ""0:03"", ""name"": ""tree 1"", ""Distance"": 3.0}"
46,https://drive.google.com/file/d/1Z6jppt3OYJrNJnS3XFpywdBvs4KUnsZx/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. It’s flying at an altitude of 1m. [SEP]
(0:00) Risk of physical damage! There's a tree in the drone's flight path at a distance of 3m. [SEP]
(0:06) Risk of physical damage! Now there's another tree in the drone's flight path at a distance of 5m. [SEP]
(0:08) Risk of physical damage! There's a house only 2m away. [SEP]
(0:09) Risk of physical damage! Now the house is only 1m away. [SEP]",The flying drone is runing out of battery with only 20% charge.The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 3.0m. (0:06) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 5.0m.,"{""Battery_level"": 20}{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 3.0} {""time_stamp"": ""0:06"", ""name"": ""tree 2"", ""Distance"": 5.0}","{""Battery_level"": 20}{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 3.0} {""time_stamp"": ""0:06"", ""name"": ""tree 2"", ""Distance"": 5.0}"
1,https://drive.google.com/file/d/1oJ6t-VJN3rAmslsXszkVUzTZl4LJujeM/view?usp=sharing,"Risk of physical damage! The drone is flying with an empty battery. The frame is also damaged and the altitude is 5m. [SEP]
(0:01) Risk of physical damage! There are two gravestones 3m away and in the drone's path. [SEP]
(0:05) Risk of physical damage! The drone is flying toward a castle in its path which is only 1m away. [SEP]",The flying drone is runing out of battery with only 0% charge.The drone is flying with a damaged frame.(0:01) The drone is facing the risk of physical damage. There is a gravestone 1 in the drone's flight path at a distance of 3.0m. (0:01) The drone is facing the risk of physical damage. There is a gravestone 2 in the drone's flight path at a distance of 3.0m. (0:05) The drone is facing the risk of physical damage. There is a castle  in the drone's flight path at a distance of 1.0m.,"{""Battery_level"": 0}{""Normal_frame"": false}","{""time_stamp"": ""0:01"", ""name"": ""gravestone 1"", ""Distance"": 3.0} {""time_stamp"": ""0:01"", ""name"": ""gravestone 2"", ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": ""castle "", ""Distance"": 1.0}","{""Battery_level"": 0}{""Normal_frame"": false}{""time_stamp"": ""0:01"", ""name"": ""gravestone 1"", ""Distance"": 3.0} {""time_stamp"": ""0:01"", ""name"": ""gravestone 2"", ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": ""castle "", ""Distance"": 1.0}"
185,https://drive.google.com/file/d/1jbD1EUHoELfuvZrbk1olCvqS2u6XdKHM/view?usp=sharing,Risk of physical damage! The frame is in need of repair. [SEP],The drone is flying with a damaged frame.,"{""Normal_frame"": false}",,"{""Normal_frame"": false}"
182,https://drive.google.com/file/d/1IcYKhCimwzBnbH66m8o5t54eJMvWQF6P/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame. [SEP]
(0:00) Risk of physical damage! There's a car in the drone's flight path at a distance of 8m. [SEP]
(0:08) Risk of physical damage! There's a tree only 2m away. [SEP]
(0:10) Risk of physical damage! There's a building in the drone's flight path at a distance of 8m. [SEP]
(0:15) Risk of physical damage! Now the building is only 1m away. [SEP]",The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a car in the drone's flight path at a distance of 8.0m. (0:10) The drone is facing the risk of physical damage. There is a building in the drone's flight path at a distance of 8.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""car"", ""Distance"": 8.0} {""time_stamp"": ""0:10"", ""name"": ""building"", ""Distance"": 8.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""car"", ""Distance"": 8.0} {""time_stamp"": ""0:10"", ""name"": ""building"", ""Distance"": 8.0}"
14,https://drive.google.com/file/d/1tHI6jEwoTJj-xpbQP6tF-XADnLi__02h/view?usp=sharing,"(0:00) Risk of physical damage! There's a wall in the drone's flight path at a distance of 1.5m. The drone is flying in a dark setting. [SEP]
(0:02) Risk of physical damage! Now the wall is only .5m away. [SEP]","(0:00) The drone is facing the risk of physical damage. It's flying too close to wall at a distance of 1.5m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to wall at a distance of 0.5m, and the pilot is not experienced.(0:00) The drone is facing the risk of physical damage. There is a wall in the drone's flight path at a distance of 1.5m.",,"{""time_stamp"": ""0:00"", ""name"": ""wall"", ""Distance"": 1.5} {""time_stamp"": ""0:02"", ""name"": ""wall"", ""Distance"": 0.5}{""time_stamp"": ""0:00"", ""name"": ""wall"", ""Distance"": 1.5}","{""time_stamp"": ""0:00"", ""name"": ""wall"", ""Distance"": 1.5} {""time_stamp"": ""0:02"", ""name"": ""wall"", ""Distance"": 0.5}{""time_stamp"": ""0:00"", ""name"": ""wall"", ""Distance"": 1.5}"
43,https://drive.google.com/file/d/1QJQJfCYFV91-mTfgQJLZpmgykjn4zyQ0/view?usp=sharing,"Risk of physical damage! The drone's battery is empty and the frame needs repairing. It's flying at a 1m altitude. [SEP]
(0:00) Risk of physical damage! The drone is flying 2m from a tree. [SEP]
(0:03) Risk of physical damage! There's a wall ahead in the flight path, distance 8m. [SEP]
(0:04) Risk of physical damage! Now that wall is out of the flight path but 2m away. [SEP]",The flying drone is runing out of battery with only 10% charge.The drone is flying with a damaged frame.(0:03) The drone is facing the risk of physical damage. There is a wall in the drone's flight path at a distance of 8.0m.,"{""Battery_level"": 10}{""Normal_frame"": false}","{""time_stamp"": ""0:03"", ""name"": ""wall"", ""Distance"": 8.0}","{""Battery_level"": 10}{""Normal_frame"": false}{""time_stamp"": ""0:03"", ""name"": ""wall"", ""Distance"": 8.0}"
97,https://drive.google.com/file/d/1tVdDooFNpNLSAQBsDb_NUssKz15pNua7/view?usp=sharing,"Risk of physical damage! The drone's frame is in need of repair and its battery is low. It's flying at a 2m altitude. [SEP]
(0:00) Risk of physical damage! There's a tree in 8m in the drone's path. [SEP]
(0:05) Risk of physical damage! Now the tree in the flight path is 1.5m away. [SEP]
(0:14) Risk of physical damage! The drone is now flying .5m from and next to the tree. [SEP]",(0:00) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 5.0m. (0:13) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 5.0m. (0:15) The drone is facing the risk of physical damage. There is a tree 3 in the drone's flight path at a distance of 5.0m.,,"{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 5.0} {""time_stamp"": ""0:13"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:15"", ""name"": ""tree 3"", ""Distance"": 5.0}","{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 5.0} {""time_stamp"": ""0:13"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:15"", ""name"": ""tree 3"", ""Distance"": 5.0}"
