,link,summary,templates,related_status,related_timestep,source
51,https://drive.google.com/file/d/1QrYlpjOxXu2LRfvKFiYxrZY6Mw4RCYBW/view?usp=sharing,"Risk of physical damage and lost connection! The battery is empty and the drone is 4611m away from the remote. It's flying at a 1m altitude. [SEP]
(0:01) Risk of physical damage! There's a tree in 5m in the flight path, and another 1m from the drone. [SEP]
(0:03) Risk of physical damage! The drone is approaching an orange house in 8m which is in its path. [SEP]
(0:04) Risk of physical damage! In 2m there's a tree in the drone's path. [SEP]
(0:05) Risk of physical damage! There's a truck in 5m in the drone's flight path. There are also blue chairs only 2m away. [SEP]
(0:07) Risk of physical damage! In 1.5m there's a hanging plant in the drone's path. [SEP]
(0:08) Risk of physical damage! The truck is in the flight path again, .5m away. The hanging plant is also .5m away. [SEP]","The drone has only 10% battery and is 4611m away from the remote control.The flying drone is runing out of battery with only 10% charge.(0:01) The drone is facing the risk of physical damage. It's flying too close to tree 1 at a distance of 1.0m, and the pilot is not experienced. (0:04) The drone is facing the risk of physical damage. It's flying too close to tree 3 at a distance of 2.0m, and the pilot is not experienced. (0:05) The drone is facing the risk of physical damage. It's flying too close to blue chairs at a distance of 2.0m, and the pilot is not experienced. (0:08) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.5m, and the pilot is not experienced. (0:07) The drone is facing the risk of physical damage. It's flying too close to hanging plant at a distance of 1.5m, and the pilot is not experienced. (0:08) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.5m, and the pilot is not experienced.(0:01) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 5.0m. (0:03) The drone is facing the risk of physical damage. There is a orange house in the drone's flight path at a distance of 8.0m. (0:04) The drone is facing the risk of physical damage. There is a tree 3 in the drone's flight path at a distance of 2.0m. (0:05) The drone is facing the risk of physical damage. There is a truck in the drone's flight path at a distance of 5.0m. (0:08) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 0.5m. (0:07) The drone is facing the risk of physical damage. There is a hanging plant in the drone's flight path at a distance of 1.5m.","{""Distance_from_remote_control (m)"": 4611, ""Battery_level"": 10}{""Battery_level"": 10}","{""time_stamp"": ""0:01"", ""name"": ""tree 1"", ""Distance"": 1.0} {""time_stamp"": ""0:04"", ""name"": ""tree 3"", ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": ""blue chairs"", ""Distance"": 2.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:07"", ""name"": ""hanging plant"", ""Distance"": 1.5} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 0.5}{""time_stamp"": ""0:01"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:03"", ""name"": ""orange house"", ""Distance"": 8.0} {""time_stamp"": ""0:04"", ""name"": ""tree 3"", ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": ""truck"", ""Distance"": 5.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:07"", ""name"": ""hanging plant"", ""Distance"": 1.5}","{""Distance_from_remote_control (m)"": 4611, ""Battery_level"": 10}{""Battery_level"": 10}{""time_stamp"": ""0:01"", ""name"": ""tree 1"", ""Distance"": 1.0} {""time_stamp"": ""0:04"", ""name"": ""tree 3"", ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": ""blue chairs"", ""Distance"": 2.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:07"", ""name"": ""hanging plant"", ""Distance"": 1.5} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 0.5}{""time_stamp"": ""0:01"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:03"", ""name"": ""orange house"", ""Distance"": 8.0} {""time_stamp"": ""0:04"", ""name"": ""tree 3"", ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": ""truck"", ""Distance"": 5.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:07"", ""name"": ""hanging plant"", ""Distance"": 1.5}"
44,https://drive.google.com/file/d/1VdW6UHilCgKTEShEFcErmbWaZdrO_T23/view?usp=sharing,(0:04) Risk of physical damage! There's a fountain only 1m away in a dark setting. [SEP],"(0:02) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:04) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced.(0:02) The drone is risking physical damage. It's flying too close to the moving nan at a distance of 3.0m.(0:01) The drone is facing the risk of physical damage. There is a person on surfing board in the drone's flight path at a distance of 10.0m. (0:03) The drone is facing the risk of physical damage. There is a fountain 3 in the drone's flight path at a distance of 10.0m.",,"{""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 1.0}{""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0}{""time_stamp"": ""0:01"", ""name"": ""person on surfing board"", ""Distance"": 10.0} {""time_stamp"": ""0:03"", ""name"": ""fountain 3"", ""Distance"": 10.0}","{""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 1.0}{""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0}{""time_stamp"": ""0:01"", ""name"": ""person on surfing board"", ""Distance"": 10.0} {""time_stamp"": ""0:03"", ""name"": ""fountain 3"", ""Distance"": 10.0}"
63,https://drive.google.com/file/d/1-cDst6afjpcOHnGbA2VGnFo-0JZ5D49m/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and empty battery. The temperature is low, and the drone is flying at a 1m altitude indoors. [SEP]
(0:01) Risk of physical damage! There's a drone in the flight path in 8m. [SEP]
(0:02) Risk of physical damage! In 8m there's an illuminated arch in the flight path. [SEP]
(0:03) Risk of physical damage! Now the illuminated arch is 1m away and in the drone's path. [SEP]
(0:05) Risk of physical damage! There's a pillar in the flight path in 5m. [SEP]
(0:07) Risk of physical damage! There's another illuminated arch in 5m in the drone's path. [SEP]","The flying drone is runing out of battery with only 0% charge.The drone is flying with a damaged frame.The drone is flying in low temperature at 8 degree with a low battery level at 0%.(0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced.(0:01) The drone is facing the risk of physical damage. There is a drone in the drone's flight path at a distance of 8.0m. (0:02) The drone is facing the risk of physical damage. There is a illuminated arch 1 in the drone's flight path at a distance of 8.0m. (0:03) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.0m. (0:05) The drone is facing the risk of physical damage. There is a pillar in the drone's flight path at a distance of 5.0m. (0:07) The drone is facing the risk of physical damage. There is a illuminated arch 2 in the drone's flight path at a distance of 5.0m.","{""Battery_level"": 0}{""Normal_frame"": false}{""Battery_level"": 0, ""Temperature (celcius)"": 8}","{""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0}{""time_stamp"": ""0:01"", ""name"": ""drone"", ""Distance"": 8.0} {""time_stamp"": ""0:02"", ""name"": ""illuminated arch 1"", ""Distance"": 8.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": ""pillar"", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""illuminated arch 2"", ""Distance"": 5.0}","{""Battery_level"": 0}{""Normal_frame"": false}{""Battery_level"": 0, ""Temperature (celcius)"": 8}{""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0}{""time_stamp"": ""0:01"", ""name"": ""drone"", ""Distance"": 8.0} {""time_stamp"": ""0:02"", ""name"": ""illuminated arch 1"", ""Distance"": 8.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": ""pillar"", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""illuminated arch 2"", ""Distance"": 5.0}"
19,https://drive.google.com/file/d/1kv7txAcA5E1lwP9HpH-duvkd4cLhx6ZU/view?usp=sharing,"(0:00) Risk of physical damage! The drone is flying close to a ferris wheel ride, 2m away. [SEP]
(0:02) Risk of physical damage! Now the drone is flying .5m close to the ferris wheel. [SEP]",,,,
54,https://drive.google.com/file/d/1BflNpVlxrhqVL2FotX-Da_WpGw7A19L7/view?usp=sharing,"Risk of physical damage and lost connection! The drone has low battery. It's flying at an altitude of 5m. The drone is 4430m away from the remote control. [SEP]
(0:0) Risk of physical damage! There's a waterfall in the drone's flight path at a distance of 8m. There are also rocks only 1m away. [SEP]
(0:0) Risk of physical damage! Now the rocks are only .5m away. [SEP]
(0:0) Risk of physical damage! Now the waterfall is in the drone's flight path at a distance of 1m. [SEP]
(0:0) Risk of physical damage! Now the waterfall is only 1m away. [SEP]",The drone has only 40% battery and is 4430m away from the remote control.(0:00) The drone is facing the risk of physical damage. There is a waterfall in the drone's flight path at a distance of 8.0m. (0:04) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.0m.,"{""Distance_from_remote_control (m)"": 4430, ""Battery_level"": 40}","{""time_stamp"": ""0:00"", ""name"": ""waterfall"", ""Distance"": 8.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 1.0}","{""Distance_from_remote_control (m)"": 4430, ""Battery_level"": 40}{""time_stamp"": ""0:00"", ""name"": ""waterfall"", ""Distance"": 8.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 1.0}"
49,https://drive.google.com/file/d/1IZUvnC1VJhCKtJnrX1yWsP_zYT344DrO/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. It’s flying at an altitude of 1m. [SEP]
(0:00) Risk of physical damage! In 8m there's a house in the drone's path. The drone is also flying near a fence 2m away. [SEP]
(0:01) Risk of physical damage! Now the drone is flying toward an open door in its path with a 2m distance. It's also flying near a white chair which is 1m away. [SEP]
(0:02) Risk of physical damage! There's a dining table in 1.5m in the flight path. [SEP]
(0:03) Risk of physical damage! Now there's a sofa in 1m in the drone's path, and a cabinet only 2m away. [SEP]
(0:05) Risk of physical damage! There's another open door in 1.5m in the flight path. [SEP]
(0:07) Risk of physical damage! In 3m there's an outdoor table chair set in the drone's path, and a tree only .5m away. [SEP]
(0:09) Risk of physical damage! The drone is flying .5m from a red chair. [SEP]",The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a house in the drone's flight path at a distance of 8.0m. (0:01) The drone is facing the risk of physical damage. There is a open door 1 in the drone's flight path at a distance of 2.0m. (0:02) The drone is facing the risk of physical damage. There is a dining table in the drone's flight path at a distance of 1.5m. (0:03) The drone is facing the risk of physical damage. There is a sofa in the drone's flight path at a distance of 1.0m. (0:05) The drone is facing the risk of physical damage. There is a open door 2 in the drone's flight path at a distance of 1.5m. (0:07) The drone is facing the risk of physical damage. There is a outdoor table chair set in the drone's flight path at a distance of 3.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""house"", ""Distance"": 8.0} {""time_stamp"": ""0:01"", ""name"": ""open door 1"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": ""dining table"", ""Distance"": 1.5} {""time_stamp"": ""0:03"", ""name"": ""sofa"", ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": ""open door 2"", ""Distance"": 1.5} {""time_stamp"": ""0:07"", ""name"": ""outdoor table chair set"", ""Distance"": 3.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""house"", ""Distance"": 8.0} {""time_stamp"": ""0:01"", ""name"": ""open door 1"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": ""dining table"", ""Distance"": 1.5} {""time_stamp"": ""0:03"", ""name"": ""sofa"", ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": ""open door 2"", ""Distance"": 1.5} {""time_stamp"": ""0:07"", ""name"": ""outdoor table chair set"", ""Distance"": 3.0}"
3,https://drive.google.com/file/d/1R2IxnxWiYsrfB5zoerPjEVv5zos0D2bw/view?usp=sharing,"Risk of physical damage! The drone is flying with a damaged frame while indoors, and backwards. [SEP]
(0:00) Risk of physical damage! The drone is flying 2m from a building.[SEP] ",The drone is flying with a damaged frame.,"{""Normal_frame"": false}",,"{""Normal_frame"": false}"
20,https://drive.google.com/file/d/1sAENln2Rr7k114hWa3suWQyCoE3omvkX/view?usp=sharing,"Risk of physical and internal damage! The drone has a damaged frame and low battery. It's flying indoors and backwards. It's flying at an altitude of 1m in a low-visibility setting. The weather is overcast and the drone is not waterproof. [SEP]
(0:02) Risk of physical damage! There's a moving toy car in the drone's flight path at a distance of .5m. There's also a package on the shelf only .5m away. [SEP]
(0:03) Risk of physical damage! There’s another moving toy car in the drone's flight path at a distance of 1m. [SEP]
(0:09) Risk of physical damage! Now there's a exit door in the drone's flight path at a distance of 5m. There's also an orange shelf only 2m away. [SEP]","The drone is flying with a damaged frame.The drone is facing a risk of internal damage as it's flying in gloomy weather and not waterproof.(0:02) The drone might get physical damage. It's flying with a low visibility, and too close to toy car at a distance of 0.5m. (0:02) The drone might get physical damage. It's flying with a low visibility, and too close to tyre package on shelf at a distance of 0.5m. (0:03) The drone might get physical damage. It's flying with a low visibility, and too close to toy car at a distance of 1.0m. (0:09) The drone might get physical damage. It's flying with a low visibility, and too close to orange shelf at a distance of 2.0m. (0:09) The drone might get physical damage. It's flying with a low visibility, and too close to cashier desk at a distance of 3.0m.(0:02) The drone is facing the risk of physical damage. It's flying too close to toy car at a distance of 0.5m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to tyre package on shelf at a distance of 0.5m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to toy car at a distance of 1.0m, and the pilot is not experienced. (0:09) The drone is facing the risk of physical damage. It's flying too close to orange shelf at a distance of 2.0m, and the pilot is not experienced. (0:09) The drone is facing the risk of physical damage. It's flying too close to cashier desk at a distance of 3.0m, and the pilot is not experienced.(0:02) The drone is facing the risk of physical damage. There is a toy car in the drone's flight path at a distance of 0.5m. (0:03) The drone is facing the risk of physical damage. There is a toy car in the drone's flight path at a distance of 1.0m. (0:09) The drone is facing the risk of physical damage. There is a exit door in the drone's flight path at a distance of 5.0m.","{""Normal_frame"": false}{""waterproof drone?"": false, ""weather"": ""gloomy""}","{""time_stamp"": ""0:02"", ""name"": ""toy car"", ""Distance"": 0.5} {""time_stamp"": ""0:02"", ""name"": ""tyre package on shelf"", ""Distance"": 0.5} {""time_stamp"": ""0:03"", ""name"": ""toy car"", ""Distance"": 1.0} {""time_stamp"": ""0:09"", ""name"": ""orange shelf"", ""Distance"": 2.0} {""time_stamp"": ""0:09"", ""name"": ""cashier desk"", ""Distance"": 3.0}{""time_stamp"": ""0:02"", ""name"": ""toy car"", ""Distance"": 0.5} {""time_stamp"": ""0:02"", ""name"": ""tyre package on shelf"", ""Distance"": 0.5} {""time_stamp"": ""0:03"", ""name"": ""toy car"", ""Distance"": 1.0} {""time_stamp"": ""0:09"", ""name"": ""orange shelf"", ""Distance"": 2.0} {""time_stamp"": ""0:09"", ""name"": ""cashier desk"", ""Distance"": 3.0}{""time_stamp"": ""0:02"", ""name"": ""toy car"", ""Distance"": 0.5} {""time_stamp"": ""0:03"", ""name"": ""toy car"", ""Distance"": 1.0} {""time_stamp"": ""0:09"", ""name"": ""exit door"", ""Distance"": 5.0}","{""Normal_frame"": false}{""waterproof drone?"": false, ""weather"": ""gloomy""}{""time_stamp"": ""0:02"", ""name"": ""toy car"", ""Distance"": 0.5} {""time_stamp"": ""0:02"", ""name"": ""tyre package on shelf"", ""Distance"": 0.5} {""time_stamp"": ""0:03"", ""name"": ""toy car"", ""Distance"": 1.0} {""time_stamp"": ""0:09"", ""name"": ""orange shelf"", ""Distance"": 2.0} {""time_stamp"": ""0:09"", ""name"": ""cashier desk"", ""Distance"": 3.0}{""time_stamp"": ""0:02"", ""name"": ""toy car"", ""Distance"": 0.5} {""time_stamp"": ""0:02"", ""name"": ""tyre package on shelf"", ""Distance"": 0.5} {""time_stamp"": ""0:03"", ""name"": ""toy car"", ""Distance"": 1.0} {""time_stamp"": ""0:09"", ""name"": ""orange shelf"", ""Distance"": 2.0} {""time_stamp"": ""0:09"", ""name"": ""cashier desk"", ""Distance"": 3.0}{""time_stamp"": ""0:02"", ""name"": ""toy car"", ""Distance"": 0.5} {""time_stamp"": ""0:03"", ""name"": ""toy car"", ""Distance"": 1.0} {""time_stamp"": ""0:09"", ""name"": ""exit door"", ""Distance"": 5.0}"
21,https://drive.google.com/file/d/1sAENln2Rr7k114hWa3suWQyCoE3omvkX/view?usp=sharing,"Risk of physical and internal damage! The frame needs repairing and the battery is running low. The drone is flying backwards while indoors in a low-visibility environment. It's flying at a 1m altitude. The weather is also gloomy and the drone isn't waterproof. [SEP]
(0:02) Risk of physical damage! In .5m there is a moving toy car in the drone's path, and also there is a package on the shelf .5m away. [SEP]
(0:03) Risk of physical damage! There's another toy car in the flight path, 1m away. [SEP]
(0:09) Risk of physical damage! Now the drone is flying toward an exit door 5m ahead. It's also flying 2m from an orange shelf. [SEP]","The drone is flying with a damaged frame.The drone is facing a risk of internal damage as it's flying in gloomy weather and not waterproof.(0:02) The drone might get physical damage. It's flying with a low visibility, and too close to toy car at a distance of 0.5m. (0:02) The drone might get physical damage. It's flying with a low visibility, and too close to tyre package on shelf at a distance of 0.5m. (0:03) The drone might get physical damage. It's flying with a low visibility, and too close to toy car at a distance of 1.0m. (0:09) The drone might get physical damage. It's flying with a low visibility, and too close to orange shelf at a distance of 2.0m. (0:09) The drone might get physical damage. It's flying with a low visibility, and too close to cashier desk at a distance of 3.0m.(0:02) The drone is facing the risk of physical damage. It's flying too close to toy car at a distance of 0.5m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to tyre package on shelf at a distance of 0.5m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to toy car at a distance of 1.0m, and the pilot is not experienced. (0:09) The drone is facing the risk of physical damage. It's flying too close to orange shelf at a distance of 2.0m, and the pilot is not experienced. (0:09) The drone is facing the risk of physical damage. It's flying too close to cashier desk at a distance of 3.0m, and the pilot is not experienced.(0:02) The drone is facing the risk of physical damage. There is a toy car in the drone's flight path at a distance of 0.5m. (0:03) The drone is facing the risk of physical damage. There is a toy car in the drone's flight path at a distance of 1.0m. (0:09) The drone is facing the risk of physical damage. There is a exit door in the drone's flight path at a distance of 5.0m.","{""Normal_frame"": false}{""waterproof drone?"": false, ""weather"": ""gloomy""}","{""time_stamp"": ""0:02"", ""name"": ""toy car"", ""Distance"": 0.5} {""time_stamp"": ""0:02"", ""name"": ""tyre package on shelf"", ""Distance"": 0.5} {""time_stamp"": ""0:03"", ""name"": ""toy car"", ""Distance"": 1.0} {""time_stamp"": ""0:09"", ""name"": ""orange shelf"", ""Distance"": 2.0} {""time_stamp"": ""0:09"", ""name"": ""cashier desk"", ""Distance"": 3.0}{""time_stamp"": ""0:02"", ""name"": ""toy car"", ""Distance"": 0.5} {""time_stamp"": ""0:02"", ""name"": ""tyre package on shelf"", ""Distance"": 0.5} {""time_stamp"": ""0:03"", ""name"": ""toy car"", ""Distance"": 1.0} {""time_stamp"": ""0:09"", ""name"": ""orange shelf"", ""Distance"": 2.0} {""time_stamp"": ""0:09"", ""name"": ""cashier desk"", ""Distance"": 3.0}{""time_stamp"": ""0:02"", ""name"": ""toy car"", ""Distance"": 0.5} {""time_stamp"": ""0:03"", ""name"": ""toy car"", ""Distance"": 1.0} {""time_stamp"": ""0:09"", ""name"": ""exit door"", ""Distance"": 5.0}","{""Normal_frame"": false}{""waterproof drone?"": false, ""weather"": ""gloomy""}{""time_stamp"": ""0:02"", ""name"": ""toy car"", ""Distance"": 0.5} {""time_stamp"": ""0:02"", ""name"": ""tyre package on shelf"", ""Distance"": 0.5} {""time_stamp"": ""0:03"", ""name"": ""toy car"", ""Distance"": 1.0} {""time_stamp"": ""0:09"", ""name"": ""orange shelf"", ""Distance"": 2.0} {""time_stamp"": ""0:09"", ""name"": ""cashier desk"", ""Distance"": 3.0}{""time_stamp"": ""0:02"", ""name"": ""toy car"", ""Distance"": 0.5} {""time_stamp"": ""0:02"", ""name"": ""tyre package on shelf"", ""Distance"": 0.5} {""time_stamp"": ""0:03"", ""name"": ""toy car"", ""Distance"": 1.0} {""time_stamp"": ""0:09"", ""name"": ""orange shelf"", ""Distance"": 2.0} {""time_stamp"": ""0:09"", ""name"": ""cashier desk"", ""Distance"": 3.0}{""time_stamp"": ""0:02"", ""name"": ""toy car"", ""Distance"": 0.5} {""time_stamp"": ""0:03"", ""name"": ""toy car"", ""Distance"": 1.0} {""time_stamp"": ""0:09"", ""name"": ""exit door"", ""Distance"": 5.0}"
0,https://drive.google.com/file/d/18cGxeCbitYc6em4y01M9CT-N_YDsht0V/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and is flying indoors. [SEP]
(0:00) Risk of physical damage! There's a skyscraper in the drone's flight path at a distance of 2m. [SEP]
(0:01) Risk of physical damage! Now the skyscraper is only .5m away. [SEP]
(0:04) Risk of physical damage! There's a rooftop in the drone's flight path at a distance of 3m. The skyscraper is still .5m away. [SEP]
(0:06) Risk of physical damage! There's a tall statue in the drone's flight path at a distance of 8m. [SEP]
(0:08) Risk of physical damage! Now the statue is only 1m away. [SEP]","The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. It's flying too close to skyscraper at a distance of 2.0m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.5m, and the pilot is not experienced. (0:04) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.5m, and the pilot is not experienced. (0:04) The drone is facing the risk of physical damage. It's flying too close to rooftop at a distance of 3.0m, and the pilot is not experienced. (0:08) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced.(0:00) The drone is facing the risk of physical damage. There is a skyscraper in the drone's flight path at a distance of 2.0m. (0:04) The drone is facing the risk of physical damage. There is a rooftop in the drone's flight path at a distance of 3.0m. (0:06) The drone is facing the risk of physical damage. There is a tall statue  in the drone's flight path at a distance of 8.0m.","{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""skyscraper"", ""Distance"": 2.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:04"", ""name"": ""rooftop"", ""Distance"": 3.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 1.0}{""time_stamp"": ""0:00"", ""name"": ""skyscraper"", ""Distance"": 2.0} {""time_stamp"": ""0:04"", ""name"": ""rooftop"", ""Distance"": 3.0} {""time_stamp"": ""0:06"", ""name"": ""tall statue "", ""Distance"": 8.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""skyscraper"", ""Distance"": 2.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:04"", ""name"": ""rooftop"", ""Distance"": 3.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 1.0}{""time_stamp"": ""0:00"", ""name"": ""skyscraper"", ""Distance"": 2.0} {""time_stamp"": ""0:04"", ""name"": ""rooftop"", ""Distance"": 3.0} {""time_stamp"": ""0:06"", ""name"": ""tall statue "", ""Distance"": 8.0}"
48,https://drive.google.com/file/d/1IZUvnC1VJhCKtJnrX1yWsP_zYT344DrO/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. It’s flying at an altitude of 1m. [SEP]
(0:00) Risk of physical damage! There's a house in the drone's flight path at a distance of 8m. There's also a fence only 2m away. [SEP]
(0:01) Risk of physical damage! There's an open door in the drone's flight path at a distance of 2m. There's a white chair only 1m away. [SEP]
(0:02) Risk of physical damage! Now there's a dining table in the drone's flight path at a distance of 1.5m. [SEP]
(0:03) Risk of physical damage! There's a sofa in the drone's flight path at a distance of 1m. There's a cabinet only 2m away. [SEP]
(0:05) Risk of physical damage! Now there's another open door in the drone's flight path at a distance of 1.5m. [SEP]
(0:07) Risk of physical damage! There's an outdoor table chair set in the drone's flight path at a distance of 3m. There's also a tree only .5m away. [SEP]
(0:09) Risk of physical damage! There's a red chair only .5m away. [SEP]",The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a house in the drone's flight path at a distance of 8.0m. (0:01) The drone is facing the risk of physical damage. There is a open door 1 in the drone's flight path at a distance of 2.0m. (0:02) The drone is facing the risk of physical damage. There is a dining table in the drone's flight path at a distance of 1.5m. (0:03) The drone is facing the risk of physical damage. There is a sofa in the drone's flight path at a distance of 1.0m. (0:05) The drone is facing the risk of physical damage. There is a open door 2 in the drone's flight path at a distance of 1.5m. (0:07) The drone is facing the risk of physical damage. There is a outdoor table chair set in the drone's flight path at a distance of 3.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""house"", ""Distance"": 8.0} {""time_stamp"": ""0:01"", ""name"": ""open door 1"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": ""dining table"", ""Distance"": 1.5} {""time_stamp"": ""0:03"", ""name"": ""sofa"", ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": ""open door 2"", ""Distance"": 1.5} {""time_stamp"": ""0:07"", ""name"": ""outdoor table chair set"", ""Distance"": 3.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""house"", ""Distance"": 8.0} {""time_stamp"": ""0:01"", ""name"": ""open door 1"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": ""dining table"", ""Distance"": 1.5} {""time_stamp"": ""0:03"", ""name"": ""sofa"", ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": ""open door 2"", ""Distance"": 1.5} {""time_stamp"": ""0:07"", ""name"": ""outdoor table chair set"", ""Distance"": 3.0}"
